,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor,bts_1_dist,bts_2_dist,bts_3_dist
5966,-89.8728571428571,-92.26142857142858,-92.4071428571429,-52.89,-86.78,-89.78,-91.2083333333333,-94.728,-97.6,4.0,1.0,5.0,-8.051919999999999,-34.946690000000004,False,0.010022280179676463,0.0022390230012280616,0.011714269076641972
5967,-98.64,-87.78,-97.1385714285714,-67.71,-87.405,-86.97,-94.1966666666667,-97.754,-98.9125,3.0,1.0,5.0,-8.05057,-34.947590000000005,False,0.00840063092868347,0.0037278846548738803,0.011351590196969448
5968,-83.45047619047621,-84.60214285714291,-85.27178571428571,-66.54,-67.5475,-74.78,-91.6483333333333,-88.616,-97.255,5.0,1.0,5.0,-8.05447,-34.94651,False,0.012338662812475311,0.0024237664904081684,0.011421672381922428
5974,-90.71285714285708,-92.5771428571428,-90.3628571428571,-95.84,-92.65,-96.16,-93.6483333333333,-94.73,-95.9225,3.0,2.0,3.0,-8.05143,-34.950540000000004,False,0.008141971505722195,0.0060469020167419115,0.008324764260925287
5976,-107.65,-115.0,-98.56,-115.0,-98.46,-97.84571428571432,-99.255,-105.33,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
5977,-94.1357142857143,-97.10285714285708,-94.32,-95.065,-92.6075,-91.4114285714286,-79.755,-74.244,-93.925,5.0,4.0,1.0,-8.05567,-34.95495,False,0.012600198411135745,0.010647332248032304,0.0029706901555080142
5978,-87.1857142857143,-83.9114285714286,-88.13285714285709,-90.18,-71.2075,-65.5714285714286,-87.40333333333339,-88.744,-97.255,6.0,2.0,5.0,-8.05678,-34.94655,False,0.014428863434102192,0.004319604611537942,0.01144351781577692
5981,-98.748,-99.67,-98.61,-95.98,-84.19,-84.56,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
5982,-93.2,-85.2414285714286,-91.39,-93.14,-95.0875,-90.17,-96.52,-97.496,-96.7925,2.0,3.0,4.0,-8.049,-34.95035,False,0.005818840090601797,0.006882716324245642,0.009846060125757727
5984,-76.25571428571429,-89.95,-73.76,-96.4233333333333,-93.65,-94.8553571428572,-89.06,-106.544,-81.83,4.0,7.0,3.0,-8.048169999999999,-34.9593,False,0.008709334073280634,0.01537064683089366,0.0072857738092811115
5985,-98.748,-99.67,-98.61,-95.48,-85.6925,-85.60125,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
5986,-105.225,-115.0,-105.7,-115.0,-105.835,-115.0,-92.035,-92.1357142857143,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
5989,-93.6614285714286,-91.9842857142857,-89.59,-96.65,-87.53,-72.96,-88.5,-78.104,-94.2575,6.0,4.0,2.0,-8.05756,-34.95277,False,0.014160949826902039,0.009348074882031678,0.005597722751263613
5990,-91.2185714285714,-89.22,-91.9266666666666,-91.34,-81.495,-80.05142857142859,-92.54333333333332,-91.63,-96.3725,5.0,3.0,3.0,-8.05607,-34.95065,False,0.012721831629132844,0.006771180399315522,0.007288689868555724
5991,-90.43,-86.97285714285721,-89.5042857142857,-64.54,-78.5975,-75.98,-87.08,-93.01,-97.255,4.0,1.0,4.0,-8.05233,-34.94834,False,0.009632429600053014,0.003710501852854189,0.01001667110371563
5995,-86.4542857142857,-92.1671428571429,-92.51,-71.88,-88.27,-81.86428571428571,-90.1666666666667,-91.412,-97.6,4.0,1.0,4.0,-8.05182,-34.94843,False,0.009127151801080825,0.00390736023422936,0.010096083399022166
5996,-90.8004761904762,-97.3871428571429,-91.59,-101.954166666667,-101.5175,-95.81571428571432,-81.195,-81.3505714285714,-84.65,5.0,5.0,1.0,-8.054260000000001,-34.95596,False,0.011540675890086859,0.011370833038964785,0.002210701246214891
6002,-96.54,-91.72,-93.71,-78.58,-80.7,-85.69875,-90.4766666666666,-93.248,-97.255,5.0,1.0,4.0,-8.05387,-34.94825,False,0.011102477201056761,0.0037097822038541237,0.009758329775120951
6005,-98.748,-99.67,-98.61,-97.86,-88.115,-90.68428571428568,-100.03,-91.46,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
6006,-99.34714285714291,-87.5519047619048,-99.2121428571428,-82.19,-98.645,-96.6858928571429,-96.5633333333333,-101.01,-96.56,3.0,2.0,5.0,-8.04856,-34.94696,False,0.007198694326057946,0.004897330293128695,0.012860062208251909
6007,-70.89,-85.45,-74.95,-85.6408333333333,-88.21,-87.40142857142858,-88.76,-99.226,-96.7675,2.0,4.0,3.0,-8.048630000000001,-34.95293,False,0.005292352973869473,0.009292048428633503,0.008334086632618339
6009,-92.9357142857143,-94.70857142857142,-91.6314285714286,-54.83,-76.45,-76.15,-91.0716666666667,-98.048,-97.6,4.0,1.0,5.0,-8.051969999999999,-34.94766,False,0.009588435743122325,0.0031264267143199073,0.01077404752171028
6011,-73.08,-95.2228571428571,-76.47714285714291,-98.6366666666667,-93.34,-94.17,-93.62,-102.228666666667,-94.1075,3.0,5.0,2.0,-8.04929,-34.95595,False,0.007075266779424179,0.011838635225400834,0.006337460059046804
6012,-86.8557142857143,-80.74857142857141,-86.8628571428571,-78.54,-72.3,-65.0714285714286,-86.695,-88.744,-97.255,6.0,1.0,5.0,-8.05611,-34.94655,False,0.01381081460305594,0.0037276378579501005,0.01137746017351873
6013,-90.0242857142857,-86.8442857142857,-82.45,-80.95,-96.3125,-95.41,-96.52,-97.346,-96.7925,2.0,3.0,4.0,-8.04917,-34.95039000000001,False,0.005971147293440497,0.006821577823361532,0.009706832645092681
6014,-90.03,-90.24214285714292,-92.0857142857143,-77.08,-81.71,-86.47,-91.2483333333333,-92.998,-97.255,5.0,1.0,4.0,-8.05369,-34.94829,False,0.010919569588586838,0.003705391207419484,0.009747256024135316
6016,-92.06857142857142,-94.59142857142858,-92.6671428571428,-50.64,-75.23,-69.52,-90.4866666666667,-97.146,-97.6,4.0,1.0,5.0,-8.05195,-34.94761,False,0.009593383136308755,0.0030847113317135242,0.010827788324496412
6017,-85.4885714285714,-82.9114285714286,-84.1785714285714,-86.02,-87.8775,-83.74428571428571,-98.58,-97.496,-96.7925,2.0,3.0,4.0,-8.04866,-34.950590000000005,False,0.005426389223045631,0.007274312613580479,0.009888968601424264
6022,-98.748,-99.67,-98.61,-95.98,-87.505,-83.2014285714286,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
6025,-101.196666666667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-92.11,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True,0.012089898469383464,0.007492522739373084,0.006209786228208023
6026,-95.43857142857142,-97.79142857142858,-92.8257142857143,-98.32,-91.8025,-90.84142857142858,-81.495,-68.544,-93.7425,6.0,5.0,1.0,-8.05642,-34.95508,False,0.01335988023898505,0.010990330477292639,0.0030269456552764976
6029,-77.19,-90.76,-80.94,-85.45,-87.7125,-92.15,-88.7016666666667,-93.826,-95.605,3.0,3.0,3.0,-8.051969999999999,-34.95236,False,0.008557575591252104,0.00774285115445385,0.006474109977444407
6030,-89.02,-94.71,-88.74142857142859,-95.84,-97.4925,-96.48857142857142,-88.3008333333333,-98.048,-98.525,3.0,4.0,2.0,-8.05045,-34.95383,False,0.0072642824834958,0.00947747666840272,0.006346794466499836
6031,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-80.97,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
6039,-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-88.08,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
6042,-84.2,-93.1657142857143,-92.27,-98.0933333333333,-93.4675,-97.1728571428571,-86.415,-102.228666666667,-90.27,3.0,6.0,3.0,-8.0487,-34.95806,False,0.00803753693615589,0.014028351435580762,0.006621933252457195
6043,-90.97,-93.5357142857143,-91.6666666666667,-87.7566666666667,-79.0425,-82.9728571428571,-94.1216666666667,-93.204,-96.3725,5.0,3.0,3.0,-8.05584,-34.95063,False,0.012495331128066089,0.006648327910083679,0.007288573248591176
6044,-91.4642857142857,-92.1657142857143,-90.29523809523808,-80.58,-74.46,-80.74857142857141,-86.23083333333332,-88.26,-96.3725,5.0,3.0,3.0,-8.05537,-34.95071,False,0.012019425943031008,0.00652746842198771,0.007190173850472572
6049,-94.65142857142858,-96.1742857142857,-92.56571428571432,-98.4333333333333,-96.4125,-94.8442857142857,-97.21,-70.118,-98.93,5.0,4.0,1.0,-8.05568,-34.953990000000005,False,0.012420454903104656,0.00972672730162334,0.003926537915260968
6050,-91.74,-93.04428571428568,-91.8728571428571,-95.9116666666667,-87.1308333333333,-89.49,-92.23,-85.08200000000002,-95.8575,7.0,3.0,4.0,-8.058639999999999,-34.94924,False,0.015468225496156706,0.007343645143935321,0.009274588939676724
6051,-106.07,-115.0,-106.67,-104.161666666667,-97.2814285714286,-93.39,-96.00714285714292,-95.5757142857143,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
6052,-79.3131428571429,-90.59714285714291,-77.075,-96.4233333333333,-97.1,-95.7967857142857,-81.62,-106.544,-89.33,3.0,7.0,3.0,-8.048160000000001,-34.95909,False,0.008528522732577402,0.015174044418024054,0.007258216034259906
6054,-89.96,-86.61714285714291,-88.7457142857143,-84.57,-91.5525,-86.7828571428571,-98.95,-97.496,-96.7925,2.0,3.0,4.0,-8.048919999999999,-34.95037,False,0.005736453608283737,0.006944645707308123,0.009882352958686225
6055,-87.19142857142859,-86.9428571428572,-89.5042857142857,-64.33,-81.5075,-82.4728571428572,-86.9066666666667,-92.514,-97.255,4.0,1.0,4.0,-8.05228,-34.94831,False,0.009597692430995959,0.003688786250247685,0.010060303176348982
6056,-89.15,-94.33,-98.98,-95.72,-92.945,-89.0328571428571,-91.9633333333333,-85.65,-95.455,5.0,4.0,2.0,-8.054219999999999,-34.95357,False,0.010913519139122656,0.008996849670858974,0.004467538472137495
6057,-95.2757142857143,-99.0514285714286,-93.9542857142857,-98.32,-91.8025,-90.84142857142858,-83.9966666666667,-78.76,-87.7225,6.0,5.0,1.0,-8.056610000000001,-34.95525,False,0.013584498518533926,0.01121304971896855,0.0029473038526790325
6060,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.7228571428572,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
6061,-100.83,-115.0,-98.56,-115.0,-94.7966666666667,-96.28714285714292,-99.255,-96.48,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
6063,-83.9357142857143,-95.00714285714292,-84.6371428571428,-97.6933333333333,-96.0175,-91.07142857142858,-90.1316666666667,-98.266,-78.38,4.0,6.0,1.0,-8.05132,-34.95868,False,0.010345646427365312,0.014095707289813804,0.004075340476573062
6064,-85.0685714285714,-99.6357142857143,-77.76,-94.4983333333333,-98.5225,-89.17,-78.955,-90.732,-55.21,5.0,6.0,1.0,-8.05363,-34.95967,False,0.012770003915429462,0.015016244670361799,0.0024472433471156158
6068,-87.04,-98.7371428571429,-83.92,-96.4316666666667,-95.3975,-94.04,-73.25,-75.2824,-94.1875,5.0,5.0,0.0,-8.05515,-34.95619,False,0.012455882144593809,0.011737628550948996,0.0017184295155780128
6069,-88.77,-96.3728571428572,-96.66,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-89.016,-94.66,4.0,5.0,1.0,-8.05285,-34.95556,False,0.01007960812730349,0.010888073475139173,0.0034024256053616897
6072,-98.748,-99.67,-98.61,-95.1,-88.7725,-90.56,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
6073,-106.07,-115.0,-106.67,-104.161666666667,-97.36,-92.92,-96.1257142857143,-93.2766666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
6074,-103.705,-110.425,-107.381666666667,-110.33,-98.065,-105.56,-100.24,-100.526666666667,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True,0.012375903239764088,0.00742136813532404,0.006411956097795822
6076,-102.77,-115.0,-105.21,-115.0,-105.835,-115.0,-99.71,-95.0842857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
6077,-85.23,-97.5771428571428,-89.27,-96.1116666666667,-94.1125,-86.45,-68.8766666666667,-86.57600000000002,-91.96,4.0,4.0,1.0,-8.05233,-34.9554,False,0.009536671327040579,0.010742606015302173,0.0038974478829135227
6086,-91.0242857142857,-96.2,-84.51,-96.0116666666667,-91.935,-92.6557142857143,-78.6366666666667,-71.05199999999998,-93.47,5.0,4.0,1.0,-8.0556,-34.95443,False,0.01242003623183271,0.01012732264718078,0.0034812785007810876
6089,-86.96142857142858,-89.19142857142859,-88.44,-74.04,-75.515,-79.9057142857143,-80.65,-88.652,-96.72,4.0,2.0,4.0,-8.05344,-34.94898,False,0.010465218583479863,0.00434296718845718,0.009115964019238977
6094,-90.82,-89.4,-91.09,-82.83,-78.7925,-84.46,-88.4983333333333,-83.49799999999998,-96.72,5.0,2.0,4.0,-8.05383,-34.9492,False,0.010779986085334642,0.004624541490786379,0.00882666981369991
6095,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.75,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
6097,-85.98142857142858,-100.288571428571,-82.68,-82.01,-100.225,-86.58,-87.6283333333333,-85.38,-68.83,6.0,6.0,0.0,-8.055639999999999,-34.9591,False,0.014132883640644555,0.014687739240606814,0.0012419339756977244
6098,-83.45,-99.5742857142857,-86.76,-95.9383333333333,-92.8475,-90.74285714285708,-87.24,-89.988,-64.96,6.0,6.0,0.0,-8.055819999999999,-34.958079999999995,False,0.013810372913138663,0.01372440760105696,0.0005314132102200524
6099,-87.9757142857143,-87.78714285714291,-88.82857142857141,-80.79,-75.1525,-78.1314285714286,-89.885,-89.898,-97.6,4.0,1.0,4.0,-8.05222,-34.94788,False,0.009716707261208246,0.003277218942946023,0.010488584270533684
6101,-76.5114285714286,-90.2257142857143,-77.93,-96.91,-94.1125,-83.21,-83.8883333333333,-104.266,-97.22,1.0,4.0,4.0,-8.04642,-34.95304,False,0.003175153539595757,0.010577538655097212,0.010140493084659025
6102,-91.66,-99.2842857142857,-92.60142857142858,-99.4283333333333,-92.8475,-92.6871428571429,-90.1633333333333,-81.65,-70.35,6.0,6.0,0.0,-8.05611,-34.95754,False,0.013846577194385002,0.01326475872378089,0.0008681589716180315
6105,-88.47,-96.2,-93.34,-96.58,-91.935,-92.0642857142857,-78.6366666666667,-69.88,-94.5675,5.0,4.0,1.0,-8.05565,-34.95435,False,0.012453730364835056,0.010063860293148966,0.0035653050360424285
6107,-100.83,-115.0,-98.56,-115.0,-99.7733333333333,-97.84571428571432,-99.255,-93.61,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
6112,-90.21,-98.93285714285707,-78.82,-98.3666666666667,-100.9,-96.5828571428572,-89.68,-97.514,-95.605,4.0,4.0,2.0,-8.052539999999999,-34.95336,False,0.009220845948176487,0.008695047095911158,0.005323532661682018
6113,-79.91,-97.36,-82.81714285714291,-99.26,-94.9675,-88.95142857142858,-90.1316666666667,-102.204,-86.16,4.0,7.0,2.0,-8.050939999999999,-34.95963,False,0.01071295010722893,0.015084570394943432,0.004709278076307719
6114,-93.5428571428572,-91.76142857142858,-96.82,-73.21,-80.46,-93.0771428571429,-96.825,-99.818,-97.6,4.0,1.0,5.0,-8.05144,-34.94769,False,0.009104751506766883,0.003348256859923847,0.010922385270627425
6115,-109.088333333333,-107.2,-107.01,-108.43,-102.2,-100.032857142857,-103.475,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
6118,-97.19714285714292,-86.66642857142858,-97.1728571428572,-97.77,-92.7425,-96.7742857142857,-92.9583333333333,-95.518,-98.9125,3.0,1.0,5.0,-8.04975,-34.94758,False,0.007720446878255663,0.0042797270941065954,0.011727203417695457
6120,-90.67857142857142,-92.1657142857143,-90.29523809523808,-85.085,-76.04,-81.2042857142857,-86.23083333333332,-93.64,-96.3725,5.0,3.0,3.0,-8.05537,-34.950720000000004,False,0.012018356792839807,0.0065367196666283,0.007180174092595106
6125,-85.23,-97.5771428571428,-94.15,-97.4516666666667,-94.1125,-93.48571428571432,-68.8766666666667,-90.44,-86.22,4.0,5.0,1.0,-8.05235,-34.95541,False,0.009558922533425917,0.010751569373820432,0.003875693486333139
6127,-97.6557142857143,-81.25,-96.4914285714286,-82.63,-97.53,-101.192857142857,-105.435,-101.744,-96.92,3.0,2.0,5.0,-8.048119999999999,-34.94733,False,0.0066256244988658905,0.005460573596246654,0.012789249391580479
6128,-98.748,-106.79,-98.61,-99.5,-89.535,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
6131,-91.4642857142857,-92.1657142857143,-91.6666666666667,-87.37,-74.0929166666667,-86.78,-86.23083333333332,-80.63,-96.3725,5.0,3.0,3.0,-8.05537,-34.95066,False,0.012024895009937135,0.006481245559306211,0.00724017264987816
6134,-79.20714285714291,-81.38,-88.26,-86.39,-94.5725,-87.66,-89.3716666666667,-101.09,-98.6525,2.0,3.0,4.0,-8.04855,-34.95134,False,0.005172281894870711,0.007955992961287494,0.0094269029909084
6135,-91.4642857142857,-92.1657142857143,-91.6666666666667,-77.96,-72.915,-79.92714285714291,-90.8366666666667,-85.53399999999998,-96.3725,5.0,3.0,3.0,-8.0555,-34.95073,False,0.012146575649129217,0.006596322005484564,0.007172259058346296
6136,-96.09,-96.38,-95.96,-94.65333333333332,-76.89,-94.6242857142857,-82.1766666666667,-82.542,-93.745,5.0,4.0,1.0,-8.055439999999999,-34.95368,False,0.012136836490617886,0.009361974364418178,0.0042217058163769175
6139,-98.748,-97.85,-98.61,-99.75,-88.896,-89.6742857142857,-100.03,-94.72,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
6140,-93.23,-91.65857142857142,-91.1628571428572,-49.09,-75.775,-76.1214285714286,-90.2616666666667,-97.146,-97.6,4.0,1.0,5.0,-8.05195,-34.94726,False,0.009758509107439988,0.0027534240501628166,0.011160936340650322
6141,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-94.98,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
6142,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.65428571428568,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
6143,-101.24,-86.42476190476191,-99.21214285714292,-88.76,-98.8225,-96.1673214285714,-98.38,-101.01,-96.56,3.0,2.0,5.0,-8.04861,-34.94705,False,0.007172070830660841,0.004896252035996283,0.012757217564974993
6144,-80.26,-84.03714285714291,-72.6128571428571,-87.33,-87.3625,-87.40142857142858,-88.76,-99.226,-96.7675,2.0,4.0,3.0,-8.04854,-34.952870000000004,False,0.005193390029644274,0.009280609031745895,0.008442114663992117
6146,-71.89,-86.7142857142857,-72.91857142857141,-94.02,-90.71,-87.95571428571432,-88.71,-98.59,-96.7175,2.0,4.0,4.0,-8.04843,-34.95251,False,0.005035891182303532,0.00901808427549845,0.008747811154801173
6148,-95.15,-92.3842857142857,-94.27,-96.4233333333333,-93.985,-92.96,-85.1183333333333,-106.544,-89.505,3.0,6.0,3.0,-8.048589999999999,-34.958420000000004,False,0.008242893909305707,0.014404773653209245,0.0067500592590002744
6149,-89.3057142857143,-91.9971428571429,-91.6666666666667,-83.08,-82.4,-81.15285714285709,-92.08,-89.084,-96.3725,5.0,3.0,3.0,-8.055719999999999,-34.95077,False,0.012361347013978414,0.006722685772815433,0.007141211381835092
6152,-85.97,-95.3957142857143,-89.92,-94.35,-88.8325,-90.5571428571428,-92.13,-80.492,-94.17,5.0,4.0,2.0,-8.05462,-34.95364,False,0.011319434614856799,0.009133341338198969,0.004317128675406668
6153,-97.8,-94.0742857142857,-91.8342857142857,-80.34,-90.8575,-90.28714285714292,-94.67,-94.73,-95.9225,3.0,2.0,3.0,-8.05147,-34.95038,False,0.00821138843314564,0.005881977898637717,0.008448248339152453
6157,-82.0157142857143,-100.307142857143,-77.14,-95.72,-100.225,-82.60428571428571,-73.335,-89.368,-60.52,6.0,6.0,0.0,-8.0548,-34.959340000000005,False,0.013541787178955076,0.014791833016912427,0.0015310127367225111
6158,-80.7,-98.7371428571429,-86.26,-100.909166666667,-99.975,-95.7442857142857,-86.125,-87.35799999999998,-89.71,5.0,5.0,0.0,-8.05487,-34.956109999999995,False,0.012165303119938107,0.011608111129721292,0.0018456977000649777
6159,-95.5642857142857,-88.6571428571429,-93.2585714285714,-93.89,-95.88,-95.29428571428568,-91.635,-96.186,-98.9125,3.0,2.0,5.0,-8.04924,-34.947520000000004,False,0.007344576230113206,0.0046296440467971465,0.01202958020880048
6162,-98.748,-99.67,-98.61,-99.75,-88.57,-86.68428571428568,-100.03,-96.665,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
6165,-94.5257142857143,-96.1742857142857,-93.6,-98.2166666666667,-94.67,-94.8442857142857,-79.065,-68.664,-96.3375,5.0,4.0,1.0,-8.05562,-34.95402,False,0.012366098818948785,0.00973848057964129,0.0038915806557255923
6166,-105.225,-115.0,-106.67,-115.0,-105.835,-115.0,-93.005,-96.31857142857142,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
6168,-86.96142857142858,-89.4,-89.94142857142859,-69.54,-77.8725,-77.6857142857143,-90.8483333333333,-88.444,-96.72,4.0,2.0,4.0,-8.053519999999999,-34.94903,False,0.010527625563249165,0.004403301488659255,0.009050795545145986
6169,-114.08,-107.2,-107.148571428571,-109.54,-105.567142857143,-104.704285714286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
6172,-93.0542857142857,-92.04857142857142,-91.2342857142857,-52.84,-78.995,-82.15285714285709,-91.14,-90.526,-97.255,4.0,0.0,5.0,-8.0526,-34.946459999999995,False,0.010722126654728978,0.0018113652309767678,0.011758911514258905
6175,-96.21285714285708,-95.13,-92.9842857142857,-93.21,-87.1025,-86.58,-93.83166666666668,-77.158,-96.3375,5.0,3.0,2.0,-8.05522,-34.95208,False,0.011800271183325509,0.007765781609089951,0.0058208590431309375
6176,-94.91,-92.14857142857142,-98.36,-93.09,-82.2175,-77.64142857142859,-88.2975,-82.38,-96.3725,5.0,3.0,3.0,-8.055539999999999,-34.950590000000005,False,0.012201741678955784,0.006484228867035294,0.007313309784218973
6182,-88.53,-89.135,-91.59,-88.415,-82.0370833333333,-78.57,-91.7533333333333,-88.816,-96.3725,5.0,2.0,3.0,-8.05448,-34.94956,False,0.011325952498576505,0.005140101555418096,0.00838219541648053
6185,-91.1428571428571,-99.1157142857143,-90.77,-100.575,-92.505,-95.2514285714286,-86.4333333333333,-78.14,-87.54,6.0,5.0,0.0,-8.05638,-34.95657,False,0.013742143209850727,0.012399294496061447,0.001700735135172247
6188,-68.48,-84.60214285714291,-79.54,-61.29,-59.17,-78.2714285714286,-91.6483333333333,-88.616,-97.255,5.0,1.0,5.0,-8.0542,-34.94651,False,0.01209745841075518,0.002257065351296695,0.01144493337682533
6189,-83.2642857142857,-95.4428571428571,-82.9914285714286,-99.26,-92.145,-93.84,-91.7016666666667,-102.204,-81.52,5.0,7.0,2.0,-8.051060000000001,-34.95981,False,0.01092546108866896,0.015248211173773897,0.004668586509851745
6192,-95.1414285714286,-97.3871428571429,-93.84714285714291,-98.165,-88.2125,-92.8142857142857,-80.44,-57.07,-91.435,5.0,5.0,1.0,-8.05552,-34.955459999999995,False,0.012584975168826675,0.01110395623190027,0.002448182999702938
6193,-77.58,-88.9,-79.60178571428571,-91.65,-87.71,-91.645,-88.0,-102.828,-97.8275,2.0,5.0,4.0,-8.04735,-34.95398,False,0.004400602231515146,0.010831918758930891,0.008881852284293543
6194,-83.94,-99.28,-86.56714285714291,-94.76,-95.5575,-93.22,-92.465,-96.342,-98.2875,3.0,4.0,3.0,-8.05056,-34.95316,False,0.007233615969901784,0.00880199091115139,0.006717529307717435
6197,-85.69714285714281,-86.30857142857141,-89.29,-61.78,-72.1,-86.03,-89.44,-91.236,-97.6,4.0,1.0,4.0,-8.05215,-34.948190000000004,False,0.00952517716370436,0.0035949859526913873,0.010214352647132002
6199,-92.14,-87.53142857142859,-85.74285714285709,-76.0,-90.8225,-87.907619047619,-91.375,-95.81,-96.7925,2.0,3.0,4.0,-8.04862,-34.95082,False,0.005332204047108331,0.007485372669415913,0.009747635610753662
6200,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-90.78,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
6207,-98.748,-99.67,-98.61,-100.51,-88.06,-86.62857142857142,-100.03,-99.055,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
6209,-89.81142857142858,-89.4,-92.25357142857142,-83.14,-90.9375,-89.53,-88.4648333333333,-80.7506666666667,-96.92,3.0,2.0,7.0,-8.0469,-34.94518,False,0.007656552749114817,0.006011502640770404,0.015254337088186683
6210,-98.748,-106.79,-98.396,-97.395,-89.395,-91.3314285714286,-103.47,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
6211,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-80.53,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
6215,-89.9357142857143,-99.4185714285714,-90.27285714285708,-108.64,-101.565,-95.78,-66.046,-88.874,-91.58,5.0,5.0,0.0,-8.05419,-34.9572,False,0.011959636282096531,0.012595268317907388,0.001329247907653933
6221,-84.03142857142859,-93.1114285714286,-72.89,-98.0933333333333,-100.31,-94.7257142857143,-87.70666666666668,-102.228666666667,-87.71,3.0,6.0,3.0,-8.0488,-34.95769,False,0.007830740705707308,0.013645381050013243,0.006523381025204813
6222,-84.45,-95.3314285714286,-78.76,-94.46,-95.135,-93.71285714285708,-92.465,-96.342,-98.2875,3.0,4.0,3.0,-8.05059,-34.95322,False,0.007273053004070133,0.008852022593739782,0.006653968740534298
6223,-91.44714285714292,-86.35857142857141,-92.29428571428568,-91.24,-79.3775,-69.26857142857139,-90.2566666666667,-87.72,-95.8575,7.0,3.0,5.0,-8.05952,-34.94632,False,0.017072562783600233,0.006831749702675208,0.012318132975416446
